Transaction ID,Date,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model
2572,10/8/2023,Sunday,OnePlus,8,64567.65,Bhavana Ghosh,24,Patna,Cash,4,OnePlus Nord
2585,10/12/2023,Thursday,OnePlus,2,36968.97,Radha Sharma,41,Kanpur,Debit Card,4,OnePlus 8T
2611,10/20/2023,Friday,OnePlus,6,58183.37,Bhavana Dutta,45,Jodhpur,Cash,4,OnePlus Nord
2617,10/21/2023,Saturday,OnePlus,1,19734.13,Sachin Malhotra,24,Gorakhpur,Debit Card,4,OnePlus 8T
2635,10/27/2023,Friday,OnePlus,7,31549.71,Namita Rao,21,Indore,UPI,4,OnePlus Nord
2675,11/7/2023,Tuesday,OnePlus,4,50313.52,Prashant Deshmukh,54,Madurai,UPI,4,OnePlus Nord
2686,11/10/2023,Friday,OnePlus,9,18808.1,Vinod Nambiar,27,Vadodara,Debit Card,4,OnePlus Nord
2720,11/20/2023,Monday,OnePlus,9,48545.59,Priyanka Mishra,49,Gorakhpur,UPI,4,OnePlus 9
2759,12/1/2023,Friday,OnePlus,7,48826.68,Sneha Jain,51,Indore,UPI,4,OnePlus Nord
2792,12/10/2023,Sunday,OnePlus,2,48918.74,Aditya Prasad,36,Ludhiana,Credit Card,4,OnePlus 9
2845,12/26/2023,Tuesday,OnePlus,3,44786.79,Radha Solanki,30,Rajkot,Credit Card,4,OnePlus 9
2864,1/1/2024,Monday,OnePlus,3,69431.91,Aditya Luthra,42,Coimbatore,UPI,4,OnePlus Nord
2887,1/8/2024,Monday,OnePlus,6,18990.29,Sumit Chatterjee,31,Kolkata,UPI,4,OnePlus 9
2951,1/26/2024,Friday,OnePlus,6,46962.31,Pooja Pathak,18,Chennai,Debit Card,4,OnePlus Nord
2967,1/31/2024,Wednesday,OnePlus,9,60101.42,Tapan Rathod,55,Madurai,UPI,4,OnePlus 9
3033,2/20/2024,Tuesday,OnePlus,8,53665.84,Navin Sharma,20,Madurai,Cash,4,OnePlus 9
3224,4/14/2024,Sunday,OnePlus,3,65568.56,Ramesh Sharma,30,Coimbatore,UPI,4,OnePlus 8T
3227,4/15/2024,Monday,OnePlus,3,49976.21,Lalita Shah,51,Rajkot,Debit Card,4,OnePlus 8T
3260,4/25/2024,Thursday,OnePlus,5,67331.06,Manoj Siddiqui,45,Rajkot,Credit Card,4,OnePlus 8T
3338,5/18/2024,Saturday,OnePlus,7,36884.51,Neeta Mishra,23,Kolkata,Cash,4,OnePlus Nord
3351,5/22/2024,Wednesday,OnePlus,3,57727.72,Prashant Das,40,Ranchi,Cash,4,OnePlus Nord
3358,5/24/2024,Friday,OnePlus,1,59512.9,Priyanka Mishra,59,Kolkata,UPI,4,OnePlus 8T
3386,6/1/2024,Saturday,OnePlus,2,27715.64,Priya Reddy,57,Bhopal,Credit Card,4,OnePlus 9
3401,6/5/2024,Wednesday,OnePlus,2,32583.31,Namita Kumar,21,Rajkot,Cash,4,OnePlus 8T
3514,7/5/2024,Friday,OnePlus,6,13984.63,Rajesh Siddiqui,57,Indore,UPI,4,OnePlus Nord
3548,7/16/2024,Tuesday,OnePlus,7,36955.59,Ravi Gupta,42,Vadodara,UPI,4,OnePlus 8T
3582,7/26/2024,Friday,OnePlus,4,49971.58,Priya Prasad,34,Hyderabad,UPI,4,OnePlus Nord
3589,7/28/2024,Sunday,OnePlus,6,22730.82,Bina Jain,24,Hyderabad,Credit Card,4,OnePlus 8T
3599,7/30/2024,Tuesday,OnePlus,3,52860.9,Ravi Kulkarni,23,Coimbatore,Credit Card,4,OnePlus 9
3632,8/9/2024,Friday,OnePlus,8,59951.7,Lalita Alva,51,Madurai,UPI,4,OnePlus Nord
3741,9/11/2024,Wednesday,OnePlus,1,23488.77,Arun Desai,56,Indore,UPI,4,OnePlus 9
11,10/12/2021,Tuesday,Samsung,8,61777.84,Radha Sharma,36,Madurai,Credit Card,5,Galaxy A51
38,10/20/2021,Wednesday,Samsung,8,30269.02,Sanjay Joshi,48,Ludhiana,Credit Card,5,Galaxy Note 20
81,11/1/2021,Monday,Samsung,8,68166.49,Prashant Dutta,45,Gorakhpur,Debit Card,5,Galaxy Note 20
87,11/3/2021,Wednesday,Samsung,1,57260.61,Sanjay Bhattacharya,24,Patna,Credit Card,5,Galaxy A51
91,11/4/2021,Thursday,Samsung,7,52060.68,Devendra Jain,35,Jodhpur,Cash,5,Galaxy S21
110,11/9/2021,Tuesday,Samsung,8,69047.13,Sunil Jain,48,Gorakhpur,UPI,5,Galaxy S21
114,11/10/2021,Wednesday,Samsung,6,38299.79,Isha Desai,34,Kanpur,Cash,5,Galaxy Note 20
119,11/11/2021,Thursday,Samsung,6,63472.05,Anjali Srivastava,25,Gorakhpur,UPI,5,Galaxy Note 20
122,11/12/2021,Friday,Samsung,3,28371.76,Yogesh Luthra,32,Hyderabad,Cash,5,Galaxy A51
144,11/19/2021,Friday,Samsung,4,30775.96,Reena Bhatnagar,32,Gorakhpur,Debit Card,5,Galaxy A51
174,11/27/2021,Saturday,Samsung,7,62499.26,Bina Goyal,19,Indore,Cash,5,Galaxy A51
176,11/27/2021,Saturday,Samsung,6,64905,Reena Dutta,36,Bangalore,Credit Card,5,Galaxy A51
186,11/30/2021,Tuesday,Samsung,5,61255.48,Nikhil Jain,39,Patna,Cash,5,Galaxy S21
196,12/3/2021,Friday,Samsung,6,68078.19,Sanjay Das,58,Jodhpur,UPI,5,Galaxy A51
200,12/4/2021,Saturday,Samsung,2,44168.59,Navin Verma,30,Madurai,UPI,5,Galaxy Note 20
203,12/5/2021,Sunday,Samsung,6,14388.55,Umesh Dutta,55,Hyderabad,Debit Card,5,Galaxy Note 20
210,12/7/2021,Tuesday,Samsung,4,19874.69,Sanjay Sheth,40,Ranchi,Debit Card,5,Galaxy S21
230,12/13/2021,Monday,Samsung,7,68981.2,Nikhil Rathod,45,Jodhpur,Cash,5,Galaxy Note 20
237,12/15/2021,Wednesday,Samsung,1,54691.92,Kunal Malhotra,20,Ludhiana,UPI,5,Galaxy Note 20
238,12/16/2021,Thursday,Samsung,7,14779.24,Sunita Thakur,47,Patna,Cash,5,Galaxy Note 20
251,12/19/2021,Sunday,Samsung,8,69555.86,Manoj Dutta,52,Kanpur,Debit Card,5,Galaxy A51
256,12/20/2021,Monday,Samsung,6,41649.76,Pankaj Gupta,52,Kolkata,Debit Card,5,Galaxy A51
268,12/24/2021,Friday,Samsung,6,63747.57,Amit Ghosh,56,Ludhiana,UPI,5,Galaxy A51
315,1/6/2022,Thursday,Samsung,8,30988.2,Priyanka Jain,35,Indore,Credit Card,5,Galaxy S21
322,1/8/2022,Saturday,Samsung,2,43400.92,Bhavana Srivastava,25,Madurai,Cash,5,Galaxy S21
323,1/8/2022,Saturday,Samsung,5,48745.56,Ramesh Jain,57,Jodhpur,Debit Card,5,Galaxy Note 20
326,1/9/2022,Sunday,Samsung,2,69094.89,Prashant Teja,18,Coimbatore,UPI,5,Galaxy Note 20
351,1/15/2022,Saturday,Samsung,6,51006.07,Kavita Iyer,32,Madurai,Cash,5,Galaxy Note 20
354,1/16/2022,Sunday,Samsung,1,56676.67,Umesh Ghosh,45,Rajkot,Credit Card,5,Galaxy Note 20
355,1/16/2022,Sunday,Samsung,4,60480.38,Manoj Rao,25,Gorakhpur,Debit Card,5,Galaxy Note 20
371,1/20/2022,Thursday,Samsung,9,51378.31,Isha Dutta,43,Chennai,Credit Card,5,Galaxy S21
387,1/24/2022,Monday,Samsung,7,51274.61,Kiran Rathod,19,Jodhpur,Debit Card,5,Galaxy A51
408,1/30/2022,Sunday,Samsung,1,41227.37,Krishna Sharma,41,Ludhiana,Cash,5,Galaxy S21
412,1/31/2022,Monday,Samsung,5,64709.3,Kavita Bhattacharya,53,Kanpur,UPI,5,Galaxy A51
423,2/3/2022,Thursday,Samsung,4,63556.68,Amit Prasad,19,Bhopal,Debit Card,5,Galaxy Note 20
452,2/12/2022,Saturday,Samsung,3,15705.62,Arun Goyal,23,Gorakhpur,Credit Card,5,Galaxy A51
521,3/4/2022,Friday,Samsung,6,46224.66,Neeta Nair,18,Vadodara,UPI,5,Galaxy S21
561,3/16/2022,Wednesday,Samsung,4,46501,Vivek Rawat,35,Kolkata,UPI,5,Galaxy S21
566,3/18/2022,Friday,Samsung,4,69854.96,Mala Siddiqui,59,Ranchi,Cash,5,Galaxy A51
574,3/20/2022,Sunday,Samsung,8,57191.55,Priya Mehta,41,Patna,Credit Card,5,Galaxy A51
582,3/22/2022,Tuesday,Samsung,9,46150.68,Nikhil Solanki,34,Ludhiana,Cash,5,Galaxy Note 20
598,3/27/2022,Sunday,Samsung,3,32372.59,Devendra Mathur,32,Bhopal,Debit Card,5,Galaxy S21
609,3/30/2022,Wednesday,Samsung,1,16271.67,Sneha Teja,55,Coimbatore,UPI,5,Galaxy Note 20
615,4/1/2022,Friday,Samsung,6,31346.45,Meena Prasad,29,Bhopal,Debit Card,5,Galaxy Note 20
631,4/5/2022,Tuesday,Samsung,5,19385.62,Shruti Menon,55,Vadodara,Cash,5,Galaxy A51
650,4/11/2022,Monday,Samsung,3,27495.29,Harish Mehta,58,Madurai,Debit Card,5,Galaxy S21
651,4/12/2022,Tuesday,Samsung,7,26013.96,Priyanka Pathak,25,Madurai,Credit Card,5,Galaxy A51
653,4/12/2022,Tuesday,Samsung,4,20346.78,Amit Ghosh,59,Hyderabad,UPI,5,Galaxy S21
655,4/13/2022,Wednesday,Samsung,3,43331.5,Tanuja Mathur,27,Hyderabad,Credit Card,5,Galaxy Note 20
680,4/21/2022,Thursday,Samsung,5,38771.15,Yogesh Mishra,59,Gorakhpur,Cash,5,Galaxy S21
683,4/22/2022,Friday,Samsung,9,29601.34,Sunita Luthra,20,Coimbatore,UPI,5,Galaxy A51
693,4/24/2022,Sunday,Samsung,6,34442.94,Bina Goyal,59,Ludhiana,Debit Card,5,Galaxy Note 20
700,4/26/2022,Tuesday,Samsung,6,52452.13,Isha Kaur,59,Ranchi,Debit Card,5,Galaxy S21
723,5/3/2022,Tuesday,Samsung,9,36746.72,Jyoti Alva,30,Indore,UPI,5,Galaxy A51
770,5/17/2022,Tuesday,Samsung,8,50855.03,Rajesh Kaur,51,Patna,Debit Card,5,Galaxy S21
810,5/28/2022,Saturday,Samsung,9,60312.95,Pankaj Alva,58,Indore,Credit Card,5,Galaxy A51
873,6/15/2022,Wednesday,Samsung,3,29473.25,Isha Nair,31,Jodhpur,Credit Card,5,Galaxy S21
893,6/21/2022,Tuesday,Samsung,2,36174.67,Mala Chatterjee,42,Gorakhpur,Cash,5,Galaxy S21
901,6/23/2022,Thursday,Samsung,7,15702.41,Anand Thakur,48,Lucknow,Cash,5,Galaxy S21
907,6/25/2022,Saturday,Samsung,3,36706.4,Aditya Luthra,47,Indore,Credit Card,5,Galaxy Note 20
910,6/26/2022,Sunday,Samsung,7,69893.35,Meena Mathur,26,Bhopal,Credit Card,5,Galaxy Note 20
925,7/1/2022,Friday,Samsung,6,51597.85,Vinod Verma,19,Kolkata,Cash,5,Galaxy A51
927,7/1/2022,Friday,Samsung,6,59587.22,Bina Nair,57,Bangalore,Debit Card,5,Galaxy S21
945,7/6/2022,Wednesday,Samsung,2,11135.66,Lalita Kaur,42,Rajkot,Credit Card,5,Galaxy S21
946,7/6/2022,Wednesday,Samsung,7,12153.57,Pankaj Alva,48,Bangalore,Debit Card,5,Galaxy A51
947,7/7/2022,Thursday,Samsung,1,64891.47,Ayesha Bhattacharya,44,Rajkot,Debit Card,5,Galaxy S21
1006,7/23/2022,Saturday,Samsung,9,62464.87,Yogesh Malhotra,27,Hyderabad,UPI,5,Galaxy S21
1008,7/24/2022,Sunday,Samsung,3,56632.25,Manoj Dutta,42,Ranchi,UPI,5,Galaxy A51
1037,8/1/2022,Monday,Samsung,9,19188.09,Bina Teja,35,Jodhpur,Credit Card,5,Galaxy A51
1046,8/4/2022,Thursday,Samsung,9,29872.5,Meena Dutta,40,Indore,Cash,5,Galaxy A51
1063,8/9/2022,Tuesday,Samsung,7,32356.31,Vivek Bhatnagar,55,Patna,Cash,5,Galaxy S21
1094,8/17/2022,Wednesday,Samsung,9,50749.5,Yogesh Kaur,24,Lucknow,UPI,5,Galaxy Note 20
1101,8/19/2022,Friday,Samsung,4,11939.4,Pankaj Arora,25,Gorakhpur,Cash,5,Galaxy Note 20
1114,8/23/2022,Tuesday,Samsung,7,34166.57,Devendra Srivastava,28,Bhopal,UPI,5,Galaxy A51
1138,8/29/2022,Monday,Samsung,4,11170.16,Arun Mathur,48,Patna,UPI,5,Galaxy A51
1171,9/8/2022,Thursday,Samsung,8,44020.74,Pankaj Singh,30,Gorakhpur,UPI,5,Galaxy S21
1205,9/17/2022,Saturday,Samsung,9,29455.05,Arun Gupta,33,Bhopal,Debit Card,5,Galaxy Note 20
1299,10/15/2022,Saturday,Samsung,8,52255.54,Meena Das,40,Ranchi,UPI,5,Galaxy S21
1309,10/17/2022,Monday,Samsung,6,20199.39,Vinod Nambiar,19,Coimbatore,Credit Card,5,Galaxy S21
1328,10/22/2022,Saturday,Samsung,8,30881.62,Anita Arora,20,Kanpur,Debit Card,5,Galaxy Note 20
1399,11/12/2022,Saturday,Samsung,2,51878.31,Navin Malhotra,46,Rajkot,Credit Card,5,Galaxy A51
1400,11/12/2022,Saturday,Samsung,7,10094.77,Neeta Solanki,22,Ludhiana,Credit Card,5,Galaxy Note 20
1435,11/21/2022,Monday,Samsung,1,41961.14,Kunal Chaudhary,50,Kolkata,Cash,5,Galaxy S21
1439,11/22/2022,Tuesday,Samsung,2,28530.84,Sunil Dutta,35,Vadodara,Debit Card,5,Galaxy Note 20
1478,12/3/2022,Saturday,Samsung,1,57218.12,Tapan Deshmukh,40,Lucknow,Cash,5,Galaxy Note 20
1480,12/4/2022,Sunday,Samsung,1,31609.73,Sachin Nambiar,42,Patna,Cash,5,Galaxy Note 20
1483,12/5/2022,Monday,Samsung,8,63044.52,Umesh Dutta,55,Kolkata,Cash,5,Galaxy S21
1527,12/17/2022,Saturday,Samsung,2,69569.85,Sachin Ghosh,43,Chennai,Cash,5,Galaxy S21
1529,12/18/2022,Sunday,Samsung,4,31397.31,Prashant Roy,29,Patna,UPI,5,Galaxy A51
1579,1/1/2023,Sunday,Samsung,3,14771.18,Tapan Singh,27,Coimbatore,Debit Card,5,Galaxy A51
1585,1/2/2023,Monday,Samsung,5,44298.2,Meena Rathod,57,Ranchi,Credit Card,5,Galaxy A51
1643,1/19/2023,Thursday,Samsung,2,23264.73,Ayesha Kaur,21,Patna,Credit Card,5,Galaxy A51
1647,1/20/2023,Friday,Samsung,9,20222.04,Anita Srivastava,54,Jodhpur,UPI,5,Galaxy S21
1657,1/23/2023,Monday,Samsung,8,51194.46,Prashant Gupta,42,Madurai,Debit Card,5,Galaxy Note 20
1693,2/2/2023,Thursday,Samsung,9,50963.64,Namita Mehta,34,Lucknow,Debit Card,5,Galaxy Note 20
1708,2/6/2023,Monday,Samsung,7,38840.21,Lata Verma,19,Lucknow,Credit Card,5,Galaxy Note 20
1712,2/7/2023,Tuesday,Samsung,9,27253.21,Manoj Patel,21,Coimbatore,UPI,5,Galaxy S21
1759,2/21/2023,Tuesday,Samsung,8,17022.7,Nikhil Luthra,25,Lucknow,Debit Card,5,Galaxy S21
1781,2/28/2023,Tuesday,Samsung,2,19320.6,Anand Bhattacharya,33,Vadodara,Debit Card,5,Galaxy Note 20
1789,3/2/2023,Thursday,Samsung,2,55565.72,Navin Malhotra,26,Ludhiana,UPI,5,Galaxy A51
1791,3/3/2023,Friday,Samsung,5,37575.97,Mala Thakur,21,Ranchi,Debit Card,5,Galaxy Note 20
1844,3/17/2023,Friday,Samsung,1,23455.5,Vivek Teja,53,Vadodara,Cash,5,Galaxy A51
1857,3/21/2023,Tuesday,Samsung,4,31372.68,Krishna Bhattacharya,21,Patna,Cash,5,Galaxy A51
1880,3/28/2023,Tuesday,Samsung,8,16694.94,Anand Kapoor,44,Madurai,UPI,5,Galaxy A51
1894,4/1/2023,Saturday,Samsung,5,60351.54,Lata Dutta,24,Ranchi,Debit Card,5,Galaxy Note 20
1899,4/2/2023,Sunday,Samsung,6,45546.45,Lalita Patel,26,Jodhpur,UPI,5,Galaxy A51
1948,4/16/2023,Sunday,Samsung,7,51630.72,Manoj Kaur,32,Ludhiana,Cash,5,Galaxy S21
1952,4/17/2023,Monday,Samsung,7,25744.47,Tapan Bhattacharya,26,Kanpur,Cash,5,Galaxy A51
2034,5/10/2023,Wednesday,Samsung,9,58708.79,Manoj Chatterjee,18,Coimbatore,Credit Card,5,Galaxy S21
2194,6/23/2023,Friday,Samsung,1,33551.57,Deepika Prasad,40,Patna,Debit Card,5,Galaxy Note 20
2212,6/28/2023,Wednesday,Samsung,3,34868.86,Bhavana Mishra,42,Ludhiana,Cash,5,Galaxy A51
2264,7/13/2023,Thursday,Samsung,4,38037.24,Bhavana Sheth,28,Madurai,Credit Card,5,Galaxy S21
2273,7/16/2023,Sunday,Samsung,6,57471.83,Manoj Kapoor,54,Ludhiana,UPI,5,Galaxy A51
2346,8/6/2023,Sunday,Samsung,3,56679.07,Krishna Goyal,25,Jodhpur,Debit Card,5,Galaxy A51
2380,8/16/2023,Wednesday,Samsung,4,13256.27,Pooja Srivastava,30,Indore,UPI,5,Galaxy A51
2433,8/30/2023,Wednesday,Samsung,2,49707.44,Lalita Rao,59,Coimbatore,Debit Card,5,Galaxy A51
2465,9/8/2023,Friday,Samsung,3,20159.91,Deepika Malhotra,39,Patna,Debit Card,5,Galaxy S21
2507,9/20/2023,Wednesday,Samsung,2,11255.92,Sachin Malhotra,22,Gorakhpur,Debit Card,5,Galaxy A51
2509,9/20/2023,Wednesday,Samsung,2,50242.18,Arun Kaur,51,Ludhiana,UPI,5,Galaxy A51
2519,9/23/2023,Saturday,Samsung,3,34983.53,Anita Dutta,20,Hyderabad,Debit Card,5,Galaxy S21
2564,10/6/2023,Friday,Samsung,6,23479.64,Deepika Kulkarni,31,Chennai,Debit Card,5,Galaxy Note 20
2593,10/14/2023,Saturday,Samsung,3,26725.35,Priya Roy,27,Indore,Cash,5,Galaxy S21
2598,10/16/2023,Monday,Samsung,4,58177.98,Lalita Nambiar,40,Kolkata,Debit Card,5,Galaxy Note 20
2603,10/17/2023,Tuesday,Samsung,5,60608.75,Meena Mathur,24,Kolkata,UPI,5,Galaxy Note 20
2620,10/22/2023,Sunday,Samsung,8,69230.07,Bina Teja,39,Patna,UPI,5,Galaxy S21
2627,10/24/2023,Tuesday,Samsung,9,65307.35,Anand Nair,51,Kolkata,Debit Card,5,Galaxy S21
2640,10/28/2023,Saturday,Samsung,6,44734.99,Ayesha Menon,37,Hyderabad,Cash,5,Galaxy A51
2666,11/4/2023,Saturday,Samsung,2,56030.76,Krishna Nambiar,33,Indore,UPI,5,Galaxy Note 20
2690,11/11/2023,Saturday,Samsung,3,14414.88,Deepika Gupta,24,Indore,Cash,5,Galaxy A51
2719,11/20/2023,Monday,Samsung,8,50219.18,Kiran Mishra,24,Rajkot,Debit Card,5,Galaxy Note 20
2732,11/23/2023,Thursday,Samsung,2,66355.61,Navin Gupta,29,Coimbatore,Debit Card,5,Galaxy S21
2745,11/27/2023,Monday,Samsung,9,21112.45,Devendra Jain,57,Ludhiana,Credit Card,5,Galaxy S21
2769,12/4/2023,Monday,Samsung,8,66042.19,Vinod Nair,25,Rajkot,Credit Card,5,Galaxy S21
2789,12/9/2023,Saturday,Samsung,8,11329.4,Kavita Srivastava,35,Bangalore,UPI,5,Galaxy Note 20
2821,12/19/2023,Tuesday,Samsung,3,10407.13,Radha Sharma,36,Vadodara,UPI,5,Galaxy Note 20
2868,1/2/2024,Tuesday,Samsung,2,68135.37,Manoj Mehta,45,Vadodara,Cash,5,Galaxy S21
2909,1/14/2024,Sunday,Samsung,6,47193.88,Sneha Deshmukh,48,Patna,Credit Card,5,Galaxy A51
2931,1/20/2024,Saturday,Samsung,5,57502.97,Vivek Mishra,50,Ludhiana,Cash,5,Galaxy A51
2962,1/30/2024,Tuesday,Samsung,2,14778.5,Meena Chatterjee,20,Coimbatore,Credit Card,5,Galaxy A51
2992,2/7/2024,Wednesday,Samsung,2,46246.53,Pooja Deshmukh,41,Patna,Debit Card,5,Galaxy Note 20
3055,2/26/2024,Monday,Samsung,8,53139.55,Arun Mathur,27,Coimbatore,Debit Card,5,Galaxy Note 20
3092,3/8/2024,Friday,Samsung,9,10631.56,Bhavana Siddiqui,35,Bhopal,Debit Card,5,Galaxy Note 20
3108,3/12/2024,Tuesday,Samsung,8,47513.02,Aditya Luthra,48,Patna,Debit Card,5,Galaxy Note 20
3117,3/15/2024,Friday,Samsung,3,14269.32,Priyanka Teja,30,Indore,UPI,5,Galaxy S21
3132,3/19/2024,Tuesday,Samsung,8,37321.85,Nikhil Arora,41,Kanpur,UPI,5,Galaxy S21
3154,3/25/2024,Monday,Samsung,6,42315,Deepika Desai,53,Kanpur,UPI,5,Galaxy S21
3184,4/3/2024,Wednesday,Samsung,2,50855.71,Sumit Goyal,32,Ranchi,Cash,5,Galaxy S21
3209,4/10/2024,Wednesday,Samsung,4,30822.82,Sumit Malhotra,22,Coimbatore,Cash,5,Galaxy S21
3328,5/15/2024,Wednesday,Samsung,4,47357.56,Tapan Kumar,24,Jodhpur,Debit Card,5,Galaxy A51
3354,5/22/2024,Wednesday,Samsung,6,49489.75,Radha Pathak,31,Chennai,UPI,5,Galaxy Note 20
3375,5/29/2024,Wednesday,Samsung,2,33964.1,Prashant Nair,40,Patna,Debit Card,5,Galaxy A51
3382,5/31/2024,Friday,Samsung,5,61899.64,Pooja Srivastava,51,Chennai,Cash,5,Galaxy Note 20
3405,6/7/2024,Friday,Samsung,4,50221.22,Vijay Shah,45,Rajkot,Credit Card,5,Galaxy S21
3414,6/9/2024,Sunday,Samsung,2,47406.29,Isha Sheth,57,Jodhpur,UPI,5,Galaxy Note 20
3435,6/15/2024,Saturday,Samsung,7,11008.44,Rajesh Singh,27,Jodhpur,Credit Card,5,Galaxy S21
3444,6/17/2024,Monday,Samsung,5,60433.2,Radha Rao,56,Chennai,UPI,5,Galaxy Note 20
3512,7/5/2024,Friday,Samsung,5,59171.08,Lata Shah,37,Rajkot,Debit Card,5,Galaxy A51
3539,7/13/2024,Saturday,Samsung,3,42636.18,Yogesh Rao,25,Chennai,Debit Card,5,Galaxy S21
3554,7/17/2024,Wednesday,Samsung,9,63662.98,Meena Desai,20,Bhopal,UPI,5,Galaxy A51
3593,7/29/2024,Monday,Samsung,5,10389.7,Ayesha Rathod,28,Ranchi,UPI,5,Galaxy A51
3608,8/2/2024,Friday,Samsung,4,51617.06,Kavita Teja,46,Bangalore,UPI,5,Galaxy S21
3693,8/28/2024,Wednesday,Samsung,9,29744.65,Rohan Kapoor,59,Coimbatore,Cash,5,Galaxy S21
3713,9/2/2024,Monday,Samsung,9,46679.04,Meena Menon,53,Vadodara,Credit Card,5,Galaxy A51
3738,9/10/2024,Tuesday,Samsung,2,48747.42,Mala Roy,21,Bangalore,Cash,5,Galaxy S21
3744,9/12/2024,Thursday,Samsung,1,56285.8,Sachin Ghosh,23,Hyderabad,Cash,5,Galaxy S21
3791,9/26/2024,Thursday,Samsung,3,53321.27,Lalita Alva,48,Madurai,Debit Card,5,Galaxy A51
3812,10/2/2024,Wednesday,Samsung,4,12305.54,Ramesh Kumar,35,Kanpur,Cash,5,Galaxy A51
3822,10/5/2024,Saturday,Samsung,9,52717.18,Lata Alva,23,Bhopal,Cash,5,Galaxy S21
1,10/9/2021,Saturday,Xiaomi,6,10174.7,Lalita Ahuja,38,Ludhiana,UPI,5,Redmi Note 10
44,10/22/2021,Friday,Xiaomi,7,11166.78,Manoj Jain,22,Rajkot,Debit Card,5,Mi 11
59,10/26/2021,Tuesday,Xiaomi,1,41449.28,Devendra Jain,48,Kanpur,Credit Card,5,Redmi 9
68,10/29/2021,Friday,Xiaomi,1,29206.61,Kavita Solanki,36,Kanpur,Credit Card,5,Redmi 9
82,11/1/2021,Monday,Xiaomi,1,53439.35,Vinod Pathak,20,Bhopal,Debit Card,5,Redmi Note 10
107,11/8/2021,Monday,Xiaomi,5,10304.73,Shruti Bhatnagar,50,Indore,Credit Card,5,Mi 11
128,11/14/2021,Sunday,Xiaomi,4,40511.65,Prashant Luthra,26,Madurai,Credit Card,5,Redmi 9
130,11/14/2021,Sunday,Xiaomi,9,53855.68,Kavita Patel,19,Chennai,Credit Card,5,Mi 11
155,11/22/2021,Monday,Xiaomi,9,28888.3,Kavita Goyal,25,Ludhiana,Credit Card,5,Redmi 9
165,11/24/2021,Wednesday,Xiaomi,9,55452.9,Pooja Joshi,44,Ludhiana,Cash,5,Redmi Note 10
170,11/26/2021,Friday,Xiaomi,4,37930.34,Amit Dutta,32,Vadodara,Debit Card,5,Redmi 9
194,12/2/2021,Thursday,Xiaomi,9,36321.08,Krishna Roy,55,Jodhpur,Credit Card,5,Redmi Note 10
207,12/6/2021,Monday,Xiaomi,8,32071.04,Sneha Jain,43,Rajkot,Cash,5,Redmi Note 10
211,12/7/2021,Tuesday,Xiaomi,1,55220.83,Navin Sharma,55,Ranchi,Credit Card,5,Redmi 9
292,12/30/2021,Thursday,Xiaomi,8,62058.5,Tapan Ahuja,54,Gorakhpur,Credit Card,5,Redmi 9
295,12/31/2021,Friday,Xiaomi,7,34160.27,Sneha Jain,35,Kanpur,Credit Card,5,Redmi 9
297,1/1/2022,Saturday,Xiaomi,1,58804.41,Priya Bhattacharya,37,Ranchi,UPI,5,Mi 11
308,1/4/2022,Tuesday,Xiaomi,8,57015.03,Bhavana Mishra,56,Lucknow,Debit Card,5,Mi 11
329,1/9/2022,Sunday,Xiaomi,6,20564.96,Krishna Menon,35,Chennai,Cash,5,Mi 11
338,1/12/2022,Wednesday,Xiaomi,4,19248.85,Anand Bhattacharya,56,Bangalore,UPI,5,Redmi Note 10
384,1/24/2022,Monday,Xiaomi,5,31347.59,Priya Roy,30,Hyderabad,Credit Card,5,Redmi Note 10
397,1/27/2022,Thursday,Xiaomi,5,43258.04,Sanjay Mehta,49,Rajkot,Credit Card,5,Redmi 9
401,1/28/2022,Friday,Xiaomi,7,63272.38,Harish Mishra,52,Vadodara,UPI,5,Mi 11
422,2/3/2022,Thursday,Xiaomi,3,21706.53,Sneha Desai,52,Hyderabad,Cash,5,Redmi 9
432,2/6/2022,Sunday,Xiaomi,6,69777.81,Sachin Desai,40,Rajkot,Cash,5,Mi 11
437,2/7/2022,Monday,Xiaomi,5,43445.76,Vijay Rawat,25,Kanpur,Cash,5,Mi 11
460,2/14/2022,Monday,Xiaomi,2,67469.81,Meena Patel,52,Bangalore,Cash,5,Redmi 9
490,2/23/2022,Wednesday,Xiaomi,4,54901.65,Reena Desai,30,Indore,Debit Card,5,Redmi Note 10
522,3/4/2022,Friday,Xiaomi,6,16315.91,Lalita Kaur,24,Vadodara,Debit Card,5,Redmi Note 10
535,3/8/2022,Tuesday,Xiaomi,4,30975.11,Arun Ghosh,29,Lucknow,Debit Card,5,Redmi Note 10
549,3/13/2022,Sunday,Xiaomi,8,65952.17,Ramesh Kumar,27,Vadodara,Cash,5,Mi 11
554,3/14/2022,Monday,Xiaomi,2,53206.1,Meena Verma,41,Kanpur,Credit Card,5,Mi 11
564,3/17/2022,Thursday,Xiaomi,1,12870.33,Pankaj Patel,23,Madurai,Credit Card,5,Mi 11
580,3/22/2022,Tuesday,Xiaomi,7,62852.89,Kavita Siddiqui,26,Ranchi,UPI,5,Redmi Note 10
583,3/22/2022,Tuesday,Xiaomi,6,27749.36,Jyoti Mehta,19,Chennai,UPI,5,Redmi 9
617,4/1/2022,Friday,Xiaomi,4,55357.95,Navin Joshi,47,Ranchi,UPI,5,Redmi Note 10
